Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1616977382.474863,1616977382.484409,0,9.546041488647461,0,12,11138,11,5,8689,1921,
1616977382.487441,1616977382.496089,1,8.647918701171875,0,12,11139,11,5,8690,1921,
1616977382.499278,1616977382.508618,2,9.340047836303711,0,12,11147,11,5,8698,1921,
1616977382.512151,1616977382.521678,3,9.526968002319336,0,12,11143,11,5,8694,1921,
1616977382.525518,1616977382.53605,4,10.532140731811523,0,12,11145,11,5,8696,1921,
1616977382.539275,1616977382.547111,5,7.836103439331055,0,12,11140,11,5,8691,1921,
1616977382.550382,1616977382.558811,6,8.42905044555664,0,12,11150,11,5,8701,1921,
1616977382.562678,1616977382.570721,7,8.04281234741211,0,12,11140,11,5,8691,1921,
1616977382.575069,1616977382.583285,8,8.216142654418945,0,12,11140,11,5,8691,1921,
1616977382.587482,1616977382.595004,9,7.522106170654297,0,12,11145,11,5,8696,1921,
1616977382.598207,1616977382.60618,10,7.972955703735352,0,12,11146,11,5,8697,1921,
1616977382.609765,1616977382.617276,11,7.510900497436523,0,12,11146,11,5,8697,1921,
1616977382.621107,1616977382.629133,12,8.025884628295898,0,12,11142,11,5,8693,1921,
1616977382.632794,1616977382.639663,13,6.869077682495117,0,12,11144,11,5,8695,1921,
1616977382.643445,1616977382.649923,14,6.478071212768555,0,12,11137,11,5,8688,1921,
1616977382.652722,1616977382.659885,15,7.163047790527344,0,12,11152,11,5,8703,1921,
1616977382.662714,1616977382.670582,16,7.868051528930664,0,12,11144,11,5,8695,1921,
1616977382.674348,1616977382.682326,17,7.977962493896484,0,12,11141,11,5,8692,1921,
1616977382.685847,1616977382.693732,18,7.884979248046875,0,12,11141,11,5,8692,1921,
1616977382.696771,1616977382.704997,19,8.226156234741211,0,12,11145,11,5,8696,1921,
1616977382.708002,1616977382.715538,20,7.5359344482421875,0,12,11137,11,5,8688,1921,
1616977382.718747,1616977382.725773,21,7.026195526123047,0,12,11137,11,5,8688,1921,
1616977382.728438,1616977382.734786,22,6.348133087158203,0,12,11148,11,5,8699,1921,
1616977382.738537,1616977382.746518,23,7.980823516845703,0,12,11154,11,5,8705,1921,
1616977382.749758,1616977382.756357,24,6.598949432373047,0,12,11137,11,5,8688,1921,
1616977382.759498,1616977382.767027,25,7.529020309448242,0,12,11144,11,5,8695,1921,
1616977382.770654,1616977382.779136,26,8.481979370117188,0,12,11146,11,5,8697,1921,
1616977382.782681,1616977382.789987,27,7.306098937988281,0,12,11136,11,5,8687,1921,
1616977382.793694,1616977382.799617,28,5.923032760620117,0,12,11141,11,5,8692,1921,
1616977382.803238,1616977382.811486,29,8.248090744018555,0,12,11139,11,5,8690,1921,
1616977382.81485,1616977382.82132,30,6.469964981079102,0,12,11137,11,5,8688,1921,
1616977382.824218,1616977382.831938,31,7.719993591308594,0,12,11148,11,5,8699,1921,
1616977382.835475,1616977382.843176,32,7.700920104980469,0,12,11137,11,5,8688,1921,
1616977382.846675,1616977382.853787,33,7.112026214599609,0,12,11144,11,5,8695,1921,
1616977382.857563,1616977382.864496,34,6.932973861694336,0,12,11143,11,5,8694,1921,
1616977382.867285,1616977382.875638,35,8.352994918823242,0,12,11151,11,5,8702,1921,
1616977382.878313,1616977382.885714,36,7.400989532470703,0,12,11139,11,5,8690,1921,
1616977382.888797,1616977382.896665,37,7.868051528930664,0,12,11143,11,5,8694,1921,
1616977382.899962,1616977382.908534,38,8.572101593017578,0,12,11147,11,5,8698,1921,
1616977382.912571,1616977382.920245,39,7.673978805541992,0,12,11146,11,5,8697,1921,
1616977382.924124,1616977382.932344,40,8.21995735168457,0,12,11139,11,5,8690,1921,
1616977382.935205,1616977382.942774,41,7.569074630737305,0,12,11143,11,5,8694,1921,
1616977382.947316,1616977382.953791,42,6.474971771240234,0,12,11149,11,5,8700,1921,
1616977382.957632,1616977382.96567,43,8.038043975830078,0,12,11147,11,5,8698,1921,
1616977382.968537,1616977382.976817,44,8.279800415039062,0,12,11142,11,5,8693,1921,
1616977382.980706,1616977382.987299,45,6.592988967895508,0,12,11141,11,5,8692,1921,
1616977382.990634,1616977382.997697,46,7.063150405883789,0,12,11142,11,5,8693,1921,
1616977383.00161,1616977383.008921,47,7.3108673095703125,0,12,11138,11,5,8689,1921,
1616977383.011908,1616977383.020189,48,8.28099250793457,0,12,11149,11,5,8700,1921,
1616977383.024038,1616977383.031759,49,7.720947265625,0,12,11144,11,5,8695,1921,
1616977383.035336,1616977383.043747,50,8.410930633544922,0,12,11142,11,5,8693,1921,
1616977383.047046,1616977383.05493,51,7.884025573730469,0,12,11140,11,5,8691,1921,
1616977383.058641,1616977383.065315,52,6.674051284790039,0,12,11151,11,5,8702,1921,
1616977383.068652,1616977383.077367,53,8.715152740478516,0,12,11148,11,5,8699,1921,
1616977383.080492,1616977383.087148,54,6.65593147277832,0,12,11146,11,5,8697,1921,
1616977383.091316,1616977383.099273,55,7.956981658935547,0,12,11144,11,5,8695,1921,
1616977383.102036,1616977383.109347,56,7.311105728149414,0,12,11147,11,5,8698,1921,
1616977383.113009,1616977383.120333,57,7.323980331420898,0,12,11140,11,5,8691,1921,
1616977383.12367,1616977383.132883,58,9.212970733642578,0,12,11139,11,5,8690,1921,
1616977383.136038,1616977383.142469,59,6.430864334106445,0,12,11141,11,5,8692,1921,
1616977383.145754,1616977383.153935,60,8.180856704711914,0,12,11137,11,5,8688,1921,
1616977383.157336,1616977383.165633,61,8.296966552734375,0,12,11142,11,5,8693,1921,
1616977383.1693,1616977383.17755,62,8.249998092651367,0,12,11152,11,5,8703,1921,
1616977383.181517,1616977383.188372,63,6.855010986328125,0,12,11134,11,5,8685,1921,
1616977383.192099,1616977383.200283,64,8.183956146240234,0,12,11149,11,5,8700,1921,
1616977383.204281,1616977383.212586,65,8.304834365844727,0,12,11135,11,5,8686,1921,
1616977383.216347,1616977383.22394,66,7.592916488647461,0,12,11141,11,5,8692,1921,
1616977383.227063,1616977383.235147,67,8.08405876159668,0,12,11139,11,5,8690,1921,
1616977383.239081,1616977383.246545,68,7.464170455932617,0,12,11145,11,5,8696,1921,
1616977383.250128,1616977383.258239,69,8.111000061035156,0,12,11141,11,5,8692,1921,
1616977383.260737,1616977383.268213,70,7.476091384887695,0,12,11144,11,5,8695,1921,
1616977383.271752,1616977383.279292,71,7.539987564086914,0,12,11142,11,5,8693,1921,
1616977383.282891,1616977383.291755,72,8.86392593383789,0,12,11142,11,5,8693,1921,
1616977383.294556,1616977383.302506,73,7.950067520141602,0,12,11145,11,5,8696,1921,
1616977383.306461,1616977383.314383,74,7.921934127807617,0,12,11144,11,5,8695,1921,
1616977383.31802,1616977383.325669,75,7.648944854736328,0,12,11144,11,5,8695,1921,
1616977383.329795,1616977383.338108,76,8.313179016113281,0,12,11149,11,5,8700,1921,
1616977383.340909,1616977383.348557,77,7.647991180419922,0,12,11146,11,5,8697,1921,
1616977383.35186,1616977383.360677,78,8.816957473754883,0,12,11146,11,5,8697,1921,
1616977383.365501,1616977383.373454,79,7.953166961669922,0,12,11142,11,5,8693,1921,
1616977383.376911,1616977383.383996,80,7.085084915161133,0,12,11141,11,5,8692,1921,
1616977383.386821,1616977383.39345,81,6.628990173339844,0,12,11144,11,5,8695,1921,
1616977383.397681,1616977383.404675,82,6.994009017944336,0,12,11146,11,5,8697,1921,
1616977383.408829,1616977383.418159,83,9.330034255981445,0,12,11140,11,5,8691,1921,
1616977383.42129,1616977383.428776,84,7.486104965209961,0,12,11145,11,5,8696,1921,
1616977383.432341,1616977383.440385,85,8.044004440307617,0,12,11147,11,5,8698,1921,
1616977383.443755,1616977383.450948,86,7.193088531494141,0,12,11142,11,5,8693,1921,
1616977383.454643,1616977383.462731,87,8.087873458862305,0,12,11141,11,5,8692,1921,
1616977383.466274,1616977383.473976,88,7.701873779296875,0,12,11138,11,5,8689,1921,
1616977383.476975,1616977383.485012,89,8.037090301513672,0,12,11143,11,5,8694,1921,
1616977383.488313,1616977383.495758,90,7.445096969604492,0,12,11143,11,5,8694,1921,
1616977383.499771,1616977383.507816,91,8.044958114624023,0,12,11147,11,5,8698,1921,
1616977383.510749,1616977383.519383,92,8.633852005004883,0,12,11144,11,5,8695,1921,
1616977383.522748,1616977383.531188,93,8.440017700195312,0,12,11144,11,5,8695,1921,
1616977383.534268,1616977383.542088,94,7.82012939453125,0,12,11148,11,5,8699,1921,
1616977383.545052,1616977383.552308,95,7.256031036376953,0,12,11143,11,5,8694,1921,
1616977383.555011,1616977383.562314,96,7.302999496459961,0,12,11144,11,5,8695,1921,
1616977383.565058,1616977383.57178,97,6.721973419189453,0,12,11139,11,5,8690,1921,
1616977383.575064,1616977383.582044,98,6.979942321777344,0,12,11140,11,5,8691,1921,
1616977383.585251,1616977383.591926,99,6.675004959106445,0,12,11144,11,5,8695,1921,
1616977383.595424,1616977383.603035,100,7.61103630065918,0,12,11145,11,5,8696,1921,
1616977383.606048,1616977383.614352,101,8.30388069152832,0,12,11142,11,5,8693,1921,
1616977383.618005,1616977383.626769,102,8.764028549194336,0,12,11139,11,5,8690,1921,
1616977383.630805,1616977383.638294,103,7.48896598815918,0,12,11146,11,5,8697,1921,
1616977383.64224,1616977383.650489,104,8.249044418334961,0,12,11150,11,5,8701,1921,
1616977383.654292,1616977383.662425,105,8.1329345703125,0,12,11144,11,5,8695,1921,
1616977383.665368,1616977383.673386,106,8.018016815185547,0,12,11143,11,5,8694,1921,
1616977383.676562,1616977383.682895,107,6.332874298095703,0,12,11143,11,5,8694,1921,
1616977383.685878,1616977383.69299,108,7.112026214599609,0,12,11150,11,5,8701,1921,
1616977383.698381,1616977383.706153,109,7.771968841552734,0,12,11141,11,5,8692,1921,
1616977383.710368,1616977383.717769,110,7.400989532470703,0,12,11139,11,5,8690,1921,
1616977383.721516,1616977383.729397,111,7.88116455078125,0,12,11137,11,5,8688,1921,
1616977383.732447,1616977383.740297,112,7.850170135498047,0,12,11138,11,5,8689,1921,
1616977383.743437,1616977383.750283,113,6.845951080322266,0,12,11144,11,5,8695,1921,
1616977383.753814,1616977383.761444,114,7.630109786987305,0,12,11136,11,5,8687,1921,
1616977383.764594,1616977383.771601,115,7.00688362121582,0,12,11146,11,5,8697,1921,
1616977383.775514,1616977383.78374,116,8.226156234741211,0,12,11137,11,5,8688,1921,
1616977383.786666,1616977383.794432,117,7.766008377075195,0,12,11144,11,5,8695,1921,
1616977383.797513,1616977383.805437,118,7.924079895019531,0,12,11147,11,5,8698,1921,
1616977383.808899,1616977383.816956,119,8.057117462158203,0,12,11139,11,5,8690,1921,
1616977383.82019,1616977383.828205,120,8.015155792236328,0,12,11137,11,5,8688,1921,
1616977383.832111,1616977383.839759,121,7.648229598999023,0,12,11154,11,5,8705,1921,
1616977383.843523,1616977383.851942,122,8.419036865234375,0,12,11143,11,5,8694,1921,
1616977383.856289,1616977383.862551,123,6.262063980102539,0,12,11152,11,5,8703,1921,
1616977383.866109,1616977383.874621,124,8.512020111083984,0,12,11145,11,5,8696,1921,
1616977383.878353,1616977383.886475,125,8.121967315673828,0,12,11143,11,5,8694,1921,
1616977383.88938,1616977383.897343,126,7.962942123413086,0,12,11138,11,5,8689,1921,
1616977383.90091,1616977383.908466,127,7.55620002746582,0,12,11132,11,5,8683,1921,
1616977383.911899,1616977383.920769,128,8.86988639831543,0,12,11148,11,5,8699,1921,
1616977383.924245,1616977383.933014,129,8.768796920776367,0,14,11287,11,7,8688,1983,
1616977383.9359,1616977383.94263,130,6.730079650878906,0,12,11149,11,5,8700,1921,
1616977383.945683,1616977383.953231,131,7.548093795776367,0,12,11141,11,5,8692,1921,
1616977383.956183,1616977383.96378,132,7.5969696044921875,0,12,11139,11,5,8690,1921,
1616977383.967178,1616977383.975941,133,8.762836456298828,0,12,11140,11,5,8691,1921,
1616977383.979709,1616977383.986829,134,7.1201324462890625,0,12,11150,11,5,8701,1921,
1616977383.989858,1616977383.996093,135,6.2351226806640625,0,12,11145,11,5,8696,1921,
1616977383.999595,1616977384.007967,136,8.372068405151367,0,12,11147,11,5,8698,1921,
1616977384.013164,1616977384.020517,137,7.353067398071289,0,12,11138,11,5,8689,1921,
1616977384.024082,1616977384.029737,138,5.655050277709961,0,12,11143,11,5,8694,1921,
1616977384.032813,1616977384.040875,139,8.061885833740234,0,12,11150,11,5,8701,1921,
1616977384.043917,1616977384.050877,140,6.960153579711914,0,12,11149,11,5,8700,1921,
1616977384.054746,1616977384.061455,141,6.709098815917969,0,12,11148,11,5,8699,1921,
1616977384.064603,1616977384.072927,142,8.323907852172852,0,12,11142,11,5,8693,1921,
1616977384.07569,1616977384.083187,143,7.497072219848633,0,12,11147,11,5,8698,1921,
1616977384.08656,1616977384.092115,144,5.554914474487305,0,12,11149,11,5,8700,1921,
1616977384.095763,1616977384.104665,145,8.90207290649414,0,12,11147,11,5,8698,1921,
1616977384.107567,1616977384.115944,146,8.376836776733398,0,12,11140,11,5,8691,1921,
1616977384.1194,1616977384.127611,147,8.210897445678711,0,12,11140,11,5,8691,1921,
1616977384.130929,1616977384.139895,148,8.96596908569336,0,12,11147,11,5,8698,1921,
1616977384.14386,1616977384.151301,149,7.440805435180664,0,12,11146,11,5,8697,1921,
1616977384.155097,1616977384.163158,150,8.060932159423828,0,12,11144,11,5,8695,1921,
1616977384.16611,1616977384.173044,151,6.933927536010742,0,12,11140,11,5,8691,1921,
1616977384.176577,1616977384.184913,152,8.33582878112793,0,12,11135,11,5,8686,1921,
1616977384.188884,1616977384.197159,153,8.275032043457031,0,12,11143,11,5,8694,1921,
1616977384.200736,1616977384.20903,154,8.293867111206055,0,12,11140,11,5,8691,1921,
1616977384.212832,1616977384.221191,155,8.358955383300781,0,12,11138,11,5,8689,1921,
1616977384.224443,1616977384.232396,156,7.95292854309082,0,12,11138,11,5,8689,1921,
1616977384.235505,1616977384.241398,157,5.89299201965332,0,12,11148,11,5,8699,1921,
1616977384.244209,1616977384.251484,158,7.274866104125977,0,12,11143,11,5,8694,1921,
1616977384.254937,1616977384.263939,159,9.001970291137695,0,12,11144,11,5,8695,1921,
1616977384.267294,1616977384.275054,160,7.760047912597656,0,12,11144,11,5,8695,1921,
1616977384.278226,1616977384.286059,161,7.833003997802734,0,12,11139,11,5,8690,1921,
1616977384.288934,1616977384.296831,162,7.896900177001953,0,12,11150,11,5,8701,1921,
1616977384.299628,1616977384.306782,163,7.153987884521484,0,12,11137,11,5,8688,1921,
1616977384.310431,1616977384.31946,164,9.028911590576172,0,12,11144,11,5,8695,1921,
1616977384.322456,1616977384.32994,165,7.484197616577148,0,12,11150,11,5,8701,1921,
1616977384.333449,1616977384.341488,166,8.038997650146484,0,12,11130,11,5,8681,1921,
1616977384.344607,1616977384.353354,167,8.746862411499023,0,12,11136,11,5,8687,1921,
1616977384.356826,1616977384.364458,168,7.632017135620117,0,12,11143,11,5,8694,1921,
1616977384.368863,1616977384.37676,169,7.896900177001953,0,12,11146,11,5,8697,1921,
1616977384.380009,1616977384.387499,170,7.4901580810546875,0,12,11139,11,5,8690,1921,
1616977384.390197,1616977384.395929,171,5.732059478759766,0,12,11136,11,5,8687,1921,
1616977384.399593,1616977384.407293,172,7.6999664306640625,0,12,11138,11,5,8689,1921,
1616977384.410501,1616977384.418656,173,8.155107498168945,0,12,11139,11,5,8690,1921,
1616977384.421741,1616977384.429498,174,7.756948471069336,0,12,11142,11,5,8693,1921,
1616977384.433153,1616977384.440594,175,7.441043853759766,0,12,11152,11,5,8703,1921,
1616977384.44427,1616977384.453509,176,9.23919677734375,0,12,11138,11,5,8689,1921,
1616977384.456659,1616977384.46428,177,7.620811462402344,0,12,11148,11,5,8699,1921,
1616977384.468451,1616977384.476135,178,7.683992385864258,0,14,11291,11,7,8692,1983,
1616977384.478854,1616977384.485023,179,6.16908073425293,0,12,11145,11,5,8696,1921,
1616977384.488623,1616977384.494653,180,6.030082702636719,0,12,11132,11,5,8683,1921,
1616977384.498232,1616977384.504701,181,6.469011306762695,0,12,11150,11,5,8701,1921,
1616977384.507902,1616977384.516106,182,8.203983306884766,0,12,11140,11,5,8691,1921,
1616977384.519294,1616977384.526828,183,7.534027099609375,0,12,11144,11,5,8695,1921,
1616977384.530264,1616977384.53835,184,8.086204528808594,0,14,11372,13,5,8835,1921,
1616977384.540954,1616977384.548161,185,7.206916809082031,0,12,11135,11,5,8686,1921,
1616977384.551236,1616977384.559566,186,8.330106735229492,0,12,11152,11,5,8703,1921,
1616977384.562849,1616977384.569565,187,6.716012954711914,0,12,11138,11,5,8689,1921,
1616977384.57286,1616977384.580703,188,7.843017578125,0,12,11141,11,5,8692,1921,
1616977384.584767,1616977384.592621,189,7.853984832763672,0,12,11143,11,5,8694,1921,
1616977384.59607,1616977384.606044,190,9.974002838134766,0,12,11139,11,5,8690,1921,
1616977384.609271,1616977384.618006,191,8.734941482543945,0,12,11142,11,5,8693,1921,
1616977384.621461,1616977384.629759,192,8.298158645629883,0,12,11147,11,5,8698,1921,
1616977384.633211,1616977384.641062,193,7.851123809814453,0,12,11144,11,5,8695,1921,
1616977384.645227,1616977384.651865,194,6.638050079345703,0,12,11147,11,5,8698,1921,
1616977384.654737,1616977384.663134,195,8.397102355957031,0,12,11150,11,5,8701,1921,
1616977384.667236,1616977384.675823,196,8.586883544921875,0,12,11142,11,5,8693,1921,
1616977384.679087,1616977384.687009,197,7.922172546386719,0,12,11136,11,5,8687,1921,
1616977384.690205,1616977384.697171,198,6.965875625610352,0,12,11137,11,5,8688,1921,
1616977384.701645,1616977384.70996,199,8.315086364746094,0,12,11143,11,5,8694,1921,
1616977384.713687,1616977384.720812,200,7.125139236450195,0,12,11138,11,5,8689,1921,
1616977384.724943,1616977384.733289,201,8.346080780029297,0,14,11297,11,7,8698,1983,
1616977384.735895,1616977384.743645,202,7.750034332275391,0,12,11150,11,5,8701,1921,
1616977384.746799,1616977384.754741,203,7.941961288452148,0,12,11143,11,5,8694,1921,
1616977384.75799,1616977384.76632,204,8.330106735229492,0,12,11141,11,5,8691,1922,
1616977384.770107,1616977384.778012,205,7.905006408691406,0,12,11146,11,5,8697,1921,
1616977384.781483,1616977384.788615,206,7.132053375244141,0,12,11139,11,5,8690,1921,
1616977384.791929,1616977384.800775,207,8.846044540405273,0,12,11139,11,5,8690,1921,
1616977384.803551,1616977384.809283,208,5.732059478759766,0,12,11148,11,5,8699,1921,
1616977384.812288,1616977384.818632,209,6.343841552734375,0,12,11142,11,5,8693,1921,
1616977384.822257,1616977384.829314,210,7.056951522827148,0,12,11144,11,5,8695,1921,
1616977384.832996,1616977384.83952,211,6.524085998535156,0,12,11134,11,5,8685,1921,
1616977384.843235,1616977384.849874,212,6.639003753662109,0,12,11143,11,5,8694,1921,
1616977384.853598,1616977384.860713,213,7.114887237548828,0,12,11149,11,5,8700,1921,
1616977384.864435,1616977384.87154,214,7.105112075805664,0,12,11132,11,5,8683,1921,
1616977384.874852,1616977384.883505,215,8.65316390991211,0,12,11148,11,5,8699,1921,
1616977384.88721,1616977384.893542,216,6.332159042358398,0,12,11146,11,5,8697,1921,
1616977384.89679,1616977384.904086,217,7.296085357666016,0,12,11142,11,5,8693,1921,
1616977384.907494,1616977384.916819,218,9.325027465820312,0,12,11138,11,5,8689,1921,
1616977384.919635,1616977384.927745,219,8.11004638671875,0,12,11143,11,5,8694,1921,
1616977384.93176,1616977384.94003,220,8.270025253295898,0,12,11142,11,5,8693,1921,
1616977384.943676,1616977384.950495,221,6.819009780883789,0,12,11139,11,5,8690,1921,
1616977384.954333,1616977384.960141,222,5.8078765869140625,0,12,11135,11,5,8686,1921,
1616977384.964265,1616977384.972281,223,8.015871047973633,0,12,11136,11,5,8687,1921,
1616977384.976225,1616977384.98382,224,7.595062255859375,0,12,11145,11,5,8696,1921,
1616977384.987994,1616977384.995806,225,7.812023162841797,0,12,11145,11,5,8696,1921,
1616977384.999723,1616977385.00886,226,9.137153625488281,0,12,11143,11,5,8694,1921,
1616977385.013105,1616977385.021599,227,8.494138717651367,0,12,11145,11,5,8696,1921,
1616977385.025043,1616977385.031918,228,6.875038146972656,0,12,11140,11,5,8691,1921,
1616977385.035636,1616977385.040773,229,5.136966705322266,0,12,11141,11,5,8692,1921,
1616977385.044762,1616977385.050844,230,6.082057952880859,0,12,11149,11,5,8700,1921,
1616977385.054246,1616977385.059841,231,5.594968795776367,0,12,11137,11,5,8688,1921,
1616977385.062664,1616977385.06886,232,6.196022033691406,0,12,11144,11,5,8695,1921,
1616977385.071982,1616977385.078465,233,6.4830780029296875,0,12,11151,11,5,8702,1921,
1616977385.082357,1616977385.090163,234,7.806062698364258,0,12,11140,11,5,8691,1921,
1616977385.09327,1616977385.101052,235,7.781982421875,0,12,11151,11,5,8702,1921,
1616977385.10426,1616977385.111794,236,7.534027099609375,0,12,11140,11,5,8691,1921,
1616977385.114376,1616977385.121643,237,7.266998291015625,0,12,11142,11,5,8693,1921,
1616977385.124387,1616977385.1324,238,8.013010025024414,0,12,11139,11,5,8690,1921,
1616977385.135928,1616977385.144088,239,8.160114288330078,0,12,11156,11,5,8707,1921,
1616977385.146648,1616977385.154488,240,7.840156555175781,0,12,11142,11,5,8693,1921,
1616977385.157614,1616977385.167593,241,9.979009628295898,0,12,11138,11,5,8689,1921,
1616977385.17033,1616977385.177161,242,6.830930709838867,0,12,11145,11,5,8696,1921,
1616977385.179947,1616977385.188266,243,8.31913948059082,0,12,11143,11,5,8694,1921,
1616977385.191487,1616977385.198978,244,7.490873336791992,0,12,11146,11,5,8697,1921,
1616977385.201824,1616977385.209699,245,7.874965667724609,0,12,11151,11,5,8702,1921,
1616977385.212332,1616977385.220034,246,7.701873779296875,0,12,11150,11,5,8701,1921,
1616977385.2239,1616977385.231651,247,7.750988006591797,0,12,11143,11,5,8694,1921,
